url,from,tras_from,search_from,to,trans_to,search_to,Route_start,Route_dest,1pax,2pax,3pax,4pax,5pax,6pax,7pax,8pax,9pax,10pax,11pax,12pax,13pax,14pax,15pax,16pax
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Karlsruhe?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Karlsruhe&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJCXjgokgGl0cRf-63THNV_LY&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Karlsruhe,Karlsruhe ,"Karlsruhe Karlsruhe, Germany",Frankfurt Am Main Airport,Karlsruhe,,, 196.30, 292.74, 352.26, 271.79, 292.74, 226.49,, 1105.11,, 422.79,, 1152.06,, 1175.54
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Buttelborn?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Buttelborn&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJIWguIE12vUcRwJuwKVBDIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Buttelborn,BÃ¼ttelborn ,"Büttelborn 64572 Büttelborn, Germany",Frankfurt Am Main Airport,Buttelborn,,, 56.58, 89.66, 91.18, 91.94, 99.02, 77.80,, 230.48,, 239.54,, 291.17,, 618.08
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Jena?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Jena&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJWS8KT7mopkcRIDYzdMGOIAQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Jena,Jena ,"Jena Jena, Germany",Frankfurt Am Main Airport,Jena,,, 458.02, 665.43, 713.43, 634.18, 665.43, 528.48,, 2114.25,, 986.50,, 2255.11,, 2622.10
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Heilbronn?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Heilbronn&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ0VFNsJcomEcRcJAJjTz9HwQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Heilbronn,Heilbronn ,"Heilbronn Heilbronn, Germany",Frankfurt Am Main Airport,Heilbronn,,, 218.60, 324.72, 367.62, 302.68, 324.72, 252.23,, 1158.24,, 470.83,, 1258.41,, 1605.06
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Cologne?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Cologne&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ5S-raZElv0cR8HcqSvxgJwQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Cologne,Cologne ,"Cologne Cologne, Germany",Frankfurt Am Main Airport,Cologne,,, 263.21, 392.37, 471.13, 364.45, 392.37, 303.70,, 1456.59,, 566.92,, 1518.48,, 1549.44
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Bad%20Kreuznach?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Bad%20Kreuznach&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJazZSuq_wvUcRKgQl3Bz6yFc&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Bad%20Kreuznach,Bad Kreuznach ,"Bad Kreuznach Bad Kreuznach, Germany",Frankfurt Am Main Airport,Bad Kreuznach,,, 128.12, 202.69, 206.35, 168.15, 218.08, 144.13,, 664.18,, 224.20,, 743.30,, 1079.45
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Offenbach%20Am%20Main?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Offenbach%20Am%20Main&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ_UdLNRsSvUcREMawKVBDIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Offenbach%20Am%20Main,Offenbach ,"Offenbach Offenbach, Germany",Frankfurt Am Main Airport,Offenbach Am Main,,, 43.47, 89.37, 90.86, 80.07, 78.21, 57.19,, 226.07,, 160.15,, 286.58,, 613.40
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Aschaffenburg?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Aschaffenburg&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJFyDtEeRHvUcR4IgWHuTsZJk&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Aschaffenburg,Aschaffenburg ,"Aschaffenburg Aschaffenburg, Germany",Frankfurt Am Main Airport,Aschaffenburg,,, 96.78, 145.73, 148.55, 134.40, 139.32, 107.53,, 462.92,, 160.15,, 533.50,, 865.37
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Düsseldorf?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Düsseldorf&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJB1lG8XvJuEcRsHMqSvxgJwQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Düsseldorf,DÃ¼sseldorf ,"Düsseldorf Düsseldorf, Germany",Frankfurt Am Main Airport,Düsseldorf,,, 325.67, 482.16, 577.51, 450.93, 482.16, 375.78,, 2330.40,, 701.44,, 2429.47,, 2479.03
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Darmstadt?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Darmstadt&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ2c1zEWRwvUcR8MWwKVBDIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Darmstadt,Darmstadt ,"Darmstadt Darmstadt, Germany",Frankfurt Am Main Airport,Darmstadt,,, 57.65, 85.72, 89.11, 80.07, 84.81, 64.06,, 270.35,, 160.15,, 281.78,, 287.50
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Frankfurt%20Messe?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Frankfurt%20Messe&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJJcIcuVgJvUcRha5sjtGDpYM&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Frankfurt%20Messe,Messe Frankfurt - Halle 3 ,"Messe Frankfurt - Halle 3, Ludwig-Erhard-Anlage 1, 60327 Frankfurt am Main, Germany",Frankfurt Am Main Airport,Frankfurt Messe,,, 43.47, 71.94, 74.44, 80.07, 78.21, 57.19,, 202.09,, 160.15,, 227.12,, 252.15
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Darmstadt%20Hauptbahnhof?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Darmstadt%20Hauptbahnhof&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJpbcwnZBwvUcRloGZTDlFvdQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Darmstadt%20Hauptbahnhof,Darmstadt Central Station ,Darmstadt Central Station,Frankfurt Am Main Airport,Darmstadt Hauptbahnhof,,, 59.45, 85.72, 89.11, 82.94, 84.81, 66.35,, 270.35,, 160.15,, 281.78,, 287.50
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Friedrichsdorf?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Friedrichsdorf&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJF74sdj4HvUcRn1zQyWqbRHk&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Friedrichsdorf,Friedrichsdorf ,"Friedrichsdorf 61381 Friedrichsdorf, Germany",Frankfurt Am Main Airport,Friedrichsdorf,,, 67.95, 98.77, 100.89, 94.38, 93.90, 75.50,, 296.97,, 160.15,, 360.46,, 688.81
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Fulda?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Fulda&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJLbn56Uk0o0cRMKuwKVBDIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Fulda,Fulda ,"Fulda Fulda, Germany",Frankfurt Am Main Airport,Fulda,,, 175.47, 268.14, 306.41, 242.96, 268.14, 202.47,, 988.94,, 377.94,, 1081.92,, 1424.97
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Eschborn?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Eschborn&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJe74DOdgJvUcRzhWIS8NJJ14&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Eschborn,Eschborn ,"Eschborn 65760 Eschborn, Germany",Frankfurt Am Main Airport,Eschborn,,, 49.20, 89.66, 91.19, 91.94, 62.91, 71.10,, 230.58,, 239.65,, 291.28,, 618.19
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Hanau?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Hanau&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJWUeLbh8XvUcRSkKtFHhvi44&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Hanau,Hanau ,"Hanau Hanau, Germany",Frankfurt Am Main Airport,Hanau,,, 74.12, 106.04, 108.24, 102.95, 106.01, 82.36,, 322.62,, 160.15,, 387.22,, 716.09
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Heidelberg?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Heidelberg&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJzdzMDgXBl0cR1zokRADq5u8&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Heidelberg,Heidelberg ,"Heidelberg Heidelberg, Germany",Frankfurt Am Main Airport,Heidelberg,,, 141.45, 248.39, 252.15, 201.78, 251.40, 172.15,, 836.62,, 269.05,, 872.14,, 889.92
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Koblenz?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Koblenz&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJnX0jdld7vkcRYLPaENXUIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Koblenz,Koblenz ,"Koblenz Koblenz, Germany",Frankfurt Am Main Airport,Koblenz,,, 165.07, 268.14, 314.71, 228.55, 268.14, 190.46,, 1153.92,, 355.52,, 1202.95,, 1227.45
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Mainz?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Mainz&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJeRPfMy6RvUcRoBvbENXUIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Mainz,Mainz ,"Mainz Mainz, Germany",Frankfurt Am Main Airport,Mainz,,, 59.04, 104.48, 106.76, 85.79, 92.25, 68.63,, 421.69,, 160.15,, 439.55,, 448.48
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Kaiserslautern?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Kaiserslautern&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJMQ6MFrkSlkcRics3I-WxhqY&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Kaiserslautern,Kaiserslautern ,"Kaiserslautern Kaiserslautern, Germany",Frankfurt Am Main Airport,Kaiserslautern,,, 157.63, 268.14, 289.68, 218.25, 268.14, 181.88,, 1192.98,, 339.51,, 1243.67,, 1269.00
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Ludwigshafen%20Am%20Rhein?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Ludwigshafen%20Am%20Rhein&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJY4Hac2nMl0cRwhx3V3rcjjk&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Ludwigshafen%20Am%20Rhein,Ludwigshafen ,"Ludwigshafen Ludwigshafen, Germany",Frankfurt Am Main Airport,Ludwigshafen Am Rhein,,, 148.25, 239.63, 242.14, 194.57, 233.22, 166.78,, 778.05,, 259.43,, 811.07,, 827.59
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Mannheim?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Mannheim&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJRT-OUSTMl0cRh-YGpHr-5LE&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Mannheim,Mannheim ,"Mannheim Mannheim, Germany",Frankfurt Am Main Airport,Mannheim,,, 124.00, 239.63, 242.14, 189.78, 232.49, 162.67,, 778.05,, 253.03,, 811.07,, 827.59
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Mörfelden-Walldorf?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Mörfelden-Walldorf&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ0SAnzq51vUcREJywKVBDIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Mörfelden-Walldorf,MÃ¶rfelden-Walldorf ,"Mörfelden-Walldorf 64546 Mörfelden-Walldorf, Germany",Frankfurt Am Main Airport,Mörfelden-Walldorf,,, 43.47, 84.96, 85.72, 80.07, 73.80, 57.19,, 157.05,, 160.15,, 214.60,, 539.96
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Rüdesheim%20Am%20Rhein?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Rüdesheim%20Am%20Rhein&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJK3mMDTDmvUcRcKKwKVBDIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Rüdesheim%20Am%20Rhein,RÃ¼desheim am Rhein ,"Rüdesheim am Rhein 65385 Rüdesheim am Rhein, Germany",Frankfurt Am Main Airport,Rüdesheim Am Rhein,,, 97.00, 142.03, 145.78, 127.32, 169.62, 109.13,, 602.31,, 169.75,, 627.87,, 640.63
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Rüsselsheim?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Rüsselsheim&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJsVZjbiyZvUcR5CyBkROgq1M&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Rüsselsheim,RÃ¼sselsheim ,"Rüsselsheim 65428 Rüsselsheim, Germany",Frankfurt Am Main Airport,Rüsselsheim,,, 43.47, 87.55, 88.74, 80.07, 73.80, 57.19,, 197.69,, 160.15,, 256.98,, 583.20
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Oberursel?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Oberursel&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ_5jrl3uovUcR8JywKVBDIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Oberursel,Oberursel ,"Oberursel 61440 Oberursel, Germany",Frankfurt Am Main Airport,Oberursel,,, 61.77, 95.46, 97.51, 85.79, 96.92, 68.63,, 285.23,, 160.15,, 348.25,, 676.34
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Strasbourg?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Strasbourg&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJwbIYXknIlkcRHyTnGDFIGpc&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Strasbourg,Strasbourg ,"Strasbourg Strasbourg, France",Frankfurt Am Main Airport,Strasbourg,,, 313.77, 376.32, 548.20, 434.45, 482.16, 362.05,, 2345.03,, 675.81,, 2444.75,, 2494.60
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Trier?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Trier&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJxfsc0Zt8lUcRS3LNTaWjDP4&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Trier,Trier ,"Trier Trier, Germany",Frankfurt Am Main Airport,Trier,,, 276.59, 409.59, 474.90, 382.97, 409.59, 319.15,, 1454.81,, 595.74,, 1567.59,, 1920.56
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Saarbrücken?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Saarbrücken&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ68AC41KxlUcRgGvbENXUIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Saarbrücken,SaarbrÃ¼cken ,"Saarbrücken Saarbrücken, Germany",Frankfurt Am Main Airport,Saarbrücken,,, 248.34, 371.46, 428.77, 343.86, 371.46, 286.55,, 1327.27,, 534.89,, 1434.64,, 1784.88
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Würzburg?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Würzburg&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ2U3aEiCQokcRoAli8Ci3HQQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Würzburg,WÃ¼rzburg ,"Würzburg Würzburg, Germany",Frankfurt Am Main Airport,Würzburg,,, 187.37, 277.98, 335.97, 259.43, 277.98, 216.20,, 1222.28,, 403.56,, 1274.21,, 1300.17
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Weinheim?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Weinheim&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ-xyhchfbl0cRF4gA5zPm6wE&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Weinheim,Weinheim ,"Weinheim Weinheim, Germany",Frankfurt Am Main Airport,Weinheim,,, 122.63, 187.80, 191.24, 160.95, 213.97, 137.45,, 611.56,, 214.60,, 688.47,, 1023.50
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Wiesbaden?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Wiesbaden&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJO4RcSdm9vUcRwWYzw4D9EQY&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Wiesbaden,Wiesbaden ,"Wiesbaden Wiesbaden, Germany",Frankfurt Am Main Airport,Wiesbaden,,, 57.65, 91.97, 95.35, 80.07, 90.86, 64.06,, 367.99,, 160.15,, 383.56,, 391.36
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Stuttgart?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Stuttgart&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ04-twTTbmUcR5M-RdxzB1Xk&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Stuttgart,Stuttgart ,"Stuttgart Stuttgart, Germany",Frankfurt Am Main Airport,Stuttgart,,, 295.93, 444.03, 514.95, 409.75, 444.03, 341.46,, 2164.42,, 637.38,, 2256.44,, 2302.46
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Eltville%20Am%20Rhein?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Eltville%20Am%20Rhein&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJyRent43qvUcR0KGwKVBDIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Eltville%20Am%20Rhein,Eltville ,"Eltville Eltville, Germany",Frankfurt Am Main Airport,Eltville Am Rhein,,, 78.24, 151.97, 154.87, 108.67, 121.15, 86.94,, 484.92,, 160.15,, 556.44,, 888.77
https://airportstaxitransfers.com/transportation/taxibookings/Transfer-from-Frankfurt%20Am%20Main%20Airport-to-Marburg?loc1_name=Frankfurt%20Am%20Main%20Airport&loc2_name=Marburg&pax1=1&date1=23%2F07%2F2024&date2=23%2F07%2F2024&loc1=ChIJeflCVHQLvUcRMfP4IU3YdIo&loc2=ChIJ6SnbQENivEcR4KiwKVBDIgQ&single=1&time1=10%3A00&time2=13%3A00&quote=1,Frankfurt%20Am%20Main%20Airport,Frankfurt Airport FRA,Frankfurt Airport FRA,Marburg,Marburg ,"Marburg Marburg, Germany",Frankfurt Am Main Airport,Marburg,,, 148.71, 266.91, 273.77, 205.90, 266.91, 171.58,, 898.70,, 320.29,, 987.83,, 1328.98
